Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
285	:	1774975487.514	     2.648	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H11N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
284	:	1774975487.498	     2.947	0	123	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H11N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
174	:	1774975400.372	    90.855	0	114	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NP_H1N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
286	:	1774975488.563	     3.128	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H11N9.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
287	:	1774975489.208	     2.528	0	109	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
292	:	1774975491.739	     2.859	0	113	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H1N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
290	:	1774975491.229	     3.408	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H1N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
291	:	1774975491.693	     3.250	0	121	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H1N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
293	:	1774975494.601	     2.554	0	113	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H2N9.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
239	:	1774975457.634	    40.780	0	114	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NS_H3N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
294	:	1774975494.640	     4.871	0	111	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H3.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
297	:	1774975498.418	     2.470	0	113	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H3N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
275	:	1774975481.337	    21.111	0	108	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_B.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
298	:	1774975499.514	     3.335	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H3N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
301	:	1774975502.851	     1.751	0	113	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H4N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
299	:	1774975500.891	     6.056	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H4N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
300	:	1774975502.451	     6.112	0	123	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H4N6.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
304	:	1774975508.566	     3.072	0	113	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H5N3.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
303	:	1774975506.950	     5.465	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H5N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
302	:	1774975504.606	     8.557	0	112	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H5N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
240	:	1774975457.808	    56.836	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NS_H3N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
307	:	1774975513.166	     5.532	0	123	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H6N1.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
306	:	1774975512.418	     7.210	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H6N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
310	:	1774975519.631	     1.674	0	113	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H6N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
231	:	1774975454.362	    67.755	0	114	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NS_H1N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
311	:	1774975521.308	     2.440	0	121	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H6N8.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
309	:	1774975518.701	     5.714	0	123	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H6N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
312	:	1774975522.120	     4.491	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H7N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
313	:	1774975523.752	     3.648	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H7N3.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
316	:	1774975527.402	     2.420	0	121	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H7N7.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
315	:	1774975526.614	     4.144	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H7N7.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
317	:	1774975529.825	     2.371	0	113	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H8N4.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
318	:	1774975530.761	     2.532	0	109	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H9.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
308	:	1774975514.648	    22.407	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H6N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
319	:	1774975532.199	     6.914	0	112	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H9N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
321	:	1774975537.059	     3.331	0	111	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
322	:	1774975539.116	     3.278	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
323	:	1774975540.393	     2.587	0	109	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
324	:	1774975542.396	     1.604	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_N6.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
314	:	1774975524.418	    28.769	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H7N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
327	:	1774975553.192	     1.539	0	109	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_C.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
328	:	1774975554.734	     2.381	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H10N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
250	:	1774975467.111	    90.733	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NS_H5N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
329	:	1774975557.118	     1.483	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H10N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
218	:	1774975445.322	   113.905	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NS_B.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
331	:	1774975558.604	     1.843	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H10N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
330	:	1774975557.848	     3.154	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H10N7.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
332	:	1774975559.230	     2.592	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H10N9.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
320	:	1774975533.296	    28.529	0	123	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H9N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
289	:	1774975490.448	    72.357	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H1N1.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
333	:	1774975560.450	     2.978	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H11N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
334	:	1774975561.004	     3.223	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H11N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
335	:	1774975561.826	     3.166	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H11N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
325	:	1774975542.983	    22.065	0	110	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_B.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
336	:	1774975561.828	     3.273	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H11N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
337	:	1774975562.808	     2.618	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H11N9.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
338	:	1774975563.431	     2.484	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H18N11.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
339	:	1774975564.230	     2.835	0	111	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
343	:	1774975565.430	     3.332	0	123	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H1N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
342	:	1774975565.103	     3.799	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H1N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
344	:	1774975565.919	     3.027	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H1N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
345	:	1774975567.068	     3.036	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H2N9.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
347	:	1774975568.905	     2.973	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H3.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
288	:	1774975490.164	    82.134	0	114	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H1N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
346	:	1774975568.766	     5.450	0	113	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H3.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
350	:	1774975571.880	     2.931	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H3N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
351	:	1774975572.302	     3.572	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H3N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
354	:	1774975575.878	     1.546	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H4N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
